Index,Time,TVITCH_41::AAPL.ORDER_ID..TVITCH_41__AAPL,TVITCH_41::AAPL.TRADE_ID..TVITCH_41__AAPL,TVITCH_41::AAPL.BUY_SELL_FLAG..TVITCH_41__AAPL,TVITCH_41::AAPL.MESSAGE_TYPE..TVITCH_41__AAPL,TVITCH_41::AAPL.PRINTABLE..TVITCH_41__AAPL,TVITCH_41::AAPL.CROSS_TYPE..TVITCH_41__AAPL,TVITCH_41::AAPL.DELETED_TIME..TVITCH_41__AAPL,TVITCH_41::AAPL.TICK_STATUS..TVITCH_41__AAPL,TVITCH_41::AAPL.TRACK_NUM..TVITCH_41__AAPL,TVITCH_41::AAPL.PRICE..TVITCH_41__AAPL,TVITCH_41::AAPL.SIZE..TVITCH_41__AAPL,TVITCH_41::AAPL.OMDSEQ..TVITCH_41__AAPL
299,2016/12/27 09:32:10.358,0,162285,0,P,N,,,0,2,116.8,1900,32
300,2016/12/27 09:32:10.376,3261825,162286,1,ET,Y,,,0,2,116.81,100,2
301,2016/12/27 09:32:12.561,8858085,162619,1,ET,Y,,,0,2,116.81,100,7
302,2016/12/27 09:32:13.253,8881317,162745,1,ET,Y,,,0,2,116.81,100,35
303,2016/12/27 09:32:13.945,5043245,162820,1,ET,Y,,,0,2,116.82,100,1
304,2016/12/27 09:32:14.634,5043245,162978,1,ET,Y,,,0,2,116.82,100,4
305,2016/12/27 09:32:14.634,5043245,162979,1,ET,Y,,,0,2,116.82,142,7
306,2016/12/27 09:32:14.634,8858765,162980,1,ET,Y,,,0,4,116.82,200,9
307,2016/12/27 09:32:17.244,8900589,163447,0,ET,Y,,,0,2,116.82,100,88
308,2016/12/27 09:32:22.717,8900637,164497,0,ET,Y,,,0,2,116.82,200,2
309,2016/12/27 09:32:22.717,8902201,164498,0,ET,Y,,,0,4,116.82,100,4
310,2016/12/27 09:32:22.717,0,164499,0,P,N,,,0,2,116.82,49,6
311,2016/12/27 09:32:24.230,8984825,164801,0,ET,Y,,,0,2,116.81,100,374
312,2016/12/27 09:32:24.230,8984825,164802,0,ET,Y,,,0,2,116.81,100,382
313,2016/12/27 09:32:24.235,8988209,164812,1,ET,Y,,,0,2,116.81,100,29
314,2016/12/27 09:32:24.929,8988617,165003,1,ET,Y,,,0,2,116.81,1,1
315,2016/12/27 09:32:26.675,8837393,165312,1,ET,Y,,,0,2,116.83,50,7
316,2016/12/27 09:32:26.675,8971901,165313,1,ET,Y,,,0,4,116.83,556,9
317,2016/12/27 09:32:26.675,8976145,165314,1,ET,Y,,,0,6,116.83,300,11
318,2016/12/27 09:32:26.687,8844861,165316,1,ET,Y,,,0,2,116.84,394,14
319,2016/12/27 09:32:26.891,0,165338,0,P,N,,,0,2,116.835,9,6
320,2016/12/27 09:32:27.672,8844861,165563,1,ET,Y,,,0,2,116.84,100,4
321,2016/12/27 09:32:27.686,9022473,165566,0,ET,Y,,,0,2,116.83,100,2
322,2016/12/27 09:32:30.681,9030805,166151,0,ET,Y,,,0,2,116.83,100,1
323,2016/12/27 09:32:31.182,9030805,166215,0,ET,Y,,,0,2,116.83,100,1
324,2016/12/27 09:32:32.180,9030805,166425,0,ET,Y,,,0,2,116.83,100,2
325,2016/12/27 09:32:33.025,8844861,166530,1,ET,Y,,,0,2,116.84,506,5
326,2016/12/27 09:32:33.025,9041005,166531,1,ET,Y,,,0,4,116.84,100,7
327,2016/12/27 09:32:33.188,9067449,166562,0,ET,Y,,,0,2,116.84,100,1
328,2016/12/27 09:32:34.083,9073153,166716,0,ET,Y,,,0,2,116.84,200,12
329,2016/12/27 09:32:35.058,9073153,166862,0,ET,Y,,,0,2,116.84,200,3
330,2016/12/27 09:32:37.441,2297865,167219,1,ET,Y,,,0,2,116.85,146,8
331,2016/12/27 09:32:37.494,2297865,167232,1,ET,Y,,,0,2,116.85,304,13
332,2016/12/27 09:32:37.494,2448745,167233,1,ET,Y,,,0,4,116.85,150,15
333,2016/12/27 09:32:37.494,4073189,167234,1,ET,Y,,,0,6,116.85,618,17
334,2016/12/27 09:32:37.494,5044937,167235,1,ET,Y,,,0,8,116.85,171,19
335,2016/12/27 09:32:37.494,8753893,167236,1,ET,Y,,,0,10,116.85,200,21
336,2016/12/27 09:32:37.999,9086681,167277,0,ET,Y,,,0,2,116.84,100,2
337,2016/12/27 09:32:42.031,9104649,167961,0,ET,Y,,,0,2,116.84,100,1
338,2016/12/27 09:32:43.356,9141125,168229,1,ET,Y,,,0,2,116.84,47,7
339,2016/12/27 09:32:45.288,9104661,168518,1,ET,Y,,,0,2,116.85,28,3
340,2016/12/27 09:32:46.039,9169357,168655,0,ET,Y,,,0,2,116.85,100,5
341,2016/12/27 09:32:46.854,9072537,168775,1,ET,Y,,,0,2,116.86,100,4
342,2016/12/27 09:32:46.854,9154765,168776,1,ET,Y,,,0,4,116.86,400,6
343,2016/12/27 09:32:46.866,4192097,168778,1,ET,Y,,,0,2,116.87,1000,1
344,2016/12/27 09:32:49.997,9196669,169292,0,ET,Y,,,0,2,116.86,100,11
345,2016/12/27 09:32:51.927,9174037,169578,1,ET,Y,,,0,2,116.87,88,1
346,2016/12/27 09:32:52.426,9207633,169647,1,ET,Y,,,0,2,116.87,200,1
347,2016/12/27 09:32:52.426,9227605,169648,1,ET,Y,,,0,4,116.87,600,3
348,2016/12/27 09:32:52.426,9227605,169649,1,ET,Y,,,0,2,116.87,790,5
349,2016/12/27 09:32:52.426,9227605,169650,1,ET,Y,,,0,2,116.87,284,8
350,2016/12/27 09:32:52.426,9227605,169651,1,ET,Y,,,0,2,116.87,476,13
351,2016/12/27 09:32:55.508,9231565,170158,0,ET,Y,,,0,2,116.87,100,50
352,2016/12/27 09:32:55.547,9245633,170160,0,ET,Y,,,0,2,116.87,200,4
353,2016/12/27 09:32:55.919,0,170220,0,P,N,,,0,2,116.86,42,18
354,2016/12/27 09:32:55.919,9177513,170221,0,ET,Y,,,0,4,116.85,100,20
355,2016/12/27 09:32:55.919,9251841,170222,0,ET,Y,,,0,6,116.85,58,22
356,2016/12/27 09:32:55.965,9255185,170229,0,ET,Y,,,0,2,116.85,100,2
357,2016/12/27 09:32:56.003,9255185,170236,0,ET,Y,,,0,2,116.85,100,89
358,2016/12/27 09:32:58.778,9261145,170742,1,ET,Y,,,0,2,116.86,400,1
359,2016/12/27 09:33:00.609,9233525,171201,1,ET,Y,,,0,2,116.88,100,5
360,2016/12/27 09:33:00.611,2502869,171208,1,ET,Y,,,0,2,116.89,50,101
361,2016/12/27 09:33:00.611,8190965,171209,1,ET,Y,,,0,4,116.89,100,103
362,2016/12/27 09:33:00.611,8232077,171210,1,ET,Y,,,0,6,116.89,300,105
363,2016/12/27 09:33:00.611,9297953,171211,1,ET,Y,,,0,8,116.89,100,107
364,2016/12/27 09:33:04.591,2862781,172155,1,ET,Y,,,0,2,116.9,14,6
365,2016/12/27 09:33:04.591,2872641,172156,1,ET,Y,,,0,4,116.9,86,8
366,2016/12/27 09:33:04.591,2872641,172157,1,ET,Y,,,0,2,116.9,14,12
367,2016/12/27 09:33:04.591,3035577,172158,1,ET,Y,,,0,4,116.9,291,14
368,2016/12/27 09:33:04.591,3035577,172159,1,ET,Y,,,0,2,116.9,100,16
369,2016/12/27 09:33:04.591,3035577,172160,1,ET,Y,,,0,2,116.9,759,20
370,2016/12/27 09:33:04.591,8066429,172161,1,ET,Y,,,0,4,116.9,500,22
371,2016/12/27 09:33:04.591,0,172162,0,P,N,,,0,6,116.9,100,23
372,2016/12/27 09:33:04.591,0,172163,0,P,N,,,0,8,116.9,305,24
373,2016/12/27 09:33:04.591,0,172164,0,P,N,,,0,2,116.9,284,28
374,2016/12/27 09:33:04.610,0,172167,0,P,N,,,0,2,116.9,9,10
375,2016/12/27 09:33:05.070,2614193,172277,1,ET,Y,,,0,2,116.91,12,7
376,2016/12/27 09:33:08.816,9379953,173190,1,ET,Y,,,0,2,116.9,100,1
377,2016/12/27 09:33:14.063,9379953,174089,1,ET,Y,,,0,2,116.9,270,1
378,2016/12/27 09:33:14.063,9379953,174090,1,ET,Y,,,0,2,116.9,30,3
379,2016/12/27 09:33:14.063,9418617,174091,1,ET,Y,,,0,4,116.9,70,5
380,2016/12/27 09:33:15.803,9418617,174339,1,ET,Y,,,0,2,116.9,1,11
381,2016/12/27 09:33:15.804,9418617,174340,1,ET,Y,,,0,2,116.9,5,3
382,2016/12/27 09:33:16.605,9418617,174466,1,ET,Y,,,0,2,116.9,24,6
383,2016/12/27 09:33:16.605,0,174467,0,P,N,,,0,4,116.9,976,7
384,2016/12/27 09:33:18.844,9472825,174739,0,ET,Y,,,0,2,116.9,100,4
385,2016/12/27 09:33:18.845,0,174740,0,P,N,,,0,2,116.9,100,9
386,2016/12/27 09:33:18.845,9328825,174741,0,ET,Y,,,0,2,116.89,248,29
387,2016/12/27 09:33:18.845,9328825,174742,0,ET,Y,,,0,2,116.89,100,32
388,2016/12/27 09:33:18.845,9328825,174743,0,ET,Y,,,0,2,116.89,100,35
389,2016/12/27 09:33:18.845,9328825,174744,0,ET,Y,,,0,2,116.89,52,37
390,2016/12/27 09:33:18.845,9350241,174745,0,ET,Y,,,0,4,116.89,100,39
391,2016/12/27 09:33:18.845,9355657,174746,0,ET,Y,,,0,6,116.89,100,41
392,2016/12/27 09:33:18.845,0,174747,0,P,N,,,0,8,116.89,100,42
393,2016/12/27 09:33:20.006,9478965,174903,0,ET,Y,,,0,2,116.89,100,15
394,2016/12/27 09:33:20.006,9485549,174904,0,ET,Y,,,0,4,116.89,100,17
395,2016/12/27 09:33:23.371,9487641,175538,1,ET,Y,,,0,2,116.9,100,12
396,2016/12/27 09:33:26.358,0,176176,0,P,N,,,0,2,116.9,100,3
397,2016/12/27 09:33:26.358,0,176177,0,P,N,,,0,2,116.9,100,17
398,2016/12/27 09:33:26.798,9552325,176250,0,ET,Y,,,0,2,116.9,100,1
399,2016/12/27 09:33:27.724,9553357,176424,0,ET,Y,,,0,2,116.9,100,1
400,2016/12/27 09:33:28.717,0,176670,0,P,N,,,0,2,116.905,90,7
401,2016/12/27 09:33:28.731,9562057,176671,0,ET,Y,,,0,2,116.9,100,3
402,2016/12/27 09:33:28.960,0,176717,0,P,N,,,0,2,116.9,100,4
403,2016/12/27 09:33:29.804,9575593,176921,0,ET,Y,,,0,2,116.9,100,13
404,2016/12/27 09:33:30.354,0,176993,0,P,N,,,0,2,116.905,2600,7
405,2016/12/27 09:33:30.354,9438125,176994,1,ET,Y,,,0,4,116.91,400,9
406,2016/12/27 09:33:30.354,9562817,176995,1,ET,Y,,,0,6,116.91,200,11
407,2016/12/27 09:33:30.354,0,176996,0,P,N,,,0,8,116.91,1000,12
408,2016/12/27 09:33:30.360,2867321,176997,1,ET,Y,,,0,2,116.92,40,4
409,2016/12/27 09:33:30.360,2938781,176998,1,ET,Y,,,0,4,116.92,150,6
410,2016/12/27 09:33:30.360,7465281,176999,1,ET,Y,,,0,6,116.92,100,8
411,2016/12/27 09:33:30.360,2236901,177000,1,ET,Y,,,0,2,116.93,4,36
412,2016/12/27 09:33:30.360,8343845,177001,1,ET,Y,,,0,4,116.93,96,38
413,2016/12/27 09:33:30.361,4840525,177002,1,ET,Y,,,0,2,116.94,100,30
414,2016/12/27 09:33:30.361,8344357,177003,1,ET,Y,,,0,4,116.94,100,32
415,2016/12/27 09:33:30.362,0,177007,0,P,N,,,0,2,116.94,1000,27
416,2016/12/27 09:33:30.363,9588289,177008,1,ET,Y,,,0,2,116.94,200,6
417,2016/12/27 09:33:30.363,9588297,177009,1,ET,Y,,,0,4,116.94,100,8
418,2016/12/27 09:33:30.365,9588341,177010,1,ET,Y,,,0,2,116.94,200,1
419,2016/12/27 09:33:30.365,9588345,177011,1,ET,Y,,,0,4,116.94,100,3
420,2016/12/27 09:33:30.365,9588365,177012,1,ET,Y,,,0,2,116.93,100,12
421,2016/12/27 09:33:30.365,9588369,177013,1,ET,Y,,,0,4,116.93,50,14
422,2016/12/27 09:33:30.365,141313,177014,1,ET,Y,,,0,2,116.95,110,26
423,2016/12/27 09:33:30.365,145429,177015,1,ET,Y,,,0,4,116.95,100,28
424,2016/12/27 09:33:30.365,2615617,177016,1,ET,Y,,,0,6,116.95,50,30
425,2016/12/27 09:33:30.365,3318053,177017,1,ET,Y,,,0,8,116.95,45,32
426,2016/12/27 09:33:30.365,8538465,177018,1,ET,Y,,,0,10,116.95,100,34
427,2016/12/27 09:33:30.365,9353529,177019,1,ET,Y,,,0,12,116.95,4,36
428,2016/12/27 09:33:30.365,9492621,177020,1,ET,Y,,,0,14,116.95,491,38
429,2016/12/27 09:33:30.368,9492621,177021,1,ET,Y,,,0,2,116.95,9,7
430,2016/12/27 09:33:30.368,9588445,177022,1,ET,Y,,,0,4,116.95,91,9
431,2016/12/27 09:33:30.368,9588445,177023,1,ET,Y,,,0,2,116.95,9,11
432,2016/12/27 09:33:30.368,9588469,177024,0,ET,Y,,,0,2,116.95,410,14
433,2016/12/27 09:33:30.368,9588469,177026,0,ET,Y,,,0,2,116.95,300,18
434,2016/12/27 09:33:30.368,9588469,177028,0,ET,Y,,,0,2,116.95,300,26
435,2016/12/27 09:33:30.368,9588469,177029,0,ET,Y,,,0,2,116.95,100,28
436,2016/12/27 09:33:30.368,9588469,177030,0,ET,Y,,,0,2,116.95,98,30
437,2016/12/27 09:33:30.368,9588469,177031,0,ET,Y,,,0,2,116.95,75,35
438,2016/12/27 09:33:30.385,0,177034,0,P,N,,,0,2,116.935,100,9
439,2016/12/27 09:33:30.433,9588573,177060,1,ET,Y,,,0,2,116.96,9,3
440,2016/12/27 09:33:30.435,0,177061,0,P,N,,,0,2,116.94,100,8
441,2016/12/27 09:33:30.923,0,177120,0,P,N,,,0,2,116.94,14,0
442,2016/12/27 09:33:31.017,0,177135,0,P,N,,,0,2,116.94,86,14
443,2016/12/27 09:33:31.157,0,177163,0,P,N,,,0,2,116.94,100,6
444,2016/12/27 09:33:31.565,0,177198,0,P,N,,,0,2,116.94,1400,0
445,2016/12/27 09:33:31.780,9589085,177232,0,ET,Y,,,0,2,116.93,100,1
446,2016/12/27 09:33:31.788,9590593,177250,0,ET,Y,,,0,2,116.93,100,26
447,2016/12/27 09:33:32.843,0,177415,0,P,N,,,0,2,116.94,100,9
448,2016/12/27 09:33:32.850,0,177419,0,P,N,,,0,2,116.94,100,16
449,2016/12/27 09:33:33.349,0,177504,0,P,N,,,0,2,116.945,100,12
450,2016/12/27 09:33:37.009,0,178173,0,P,N,,,0,2,116.945,9,3
451,2016/12/27 09:33:37.009,9629821,178174,0,ET,Y,,,0,4,116.94,100,5
452,2016/12/27 09:33:37.994,9610165,178337,0,ET,Y,,,0,2,116.93,30,179
453,2016/12/27 09:33:38.476,9610165,178454,0,ET,Y,,,0,2,116.93,70,1
454,2016/12/27 09:33:38.575,0,178464,0,P,N,,,0,2,116.915,100,3
455,2016/12/27 09:33:39.050,0,178566,0,P,N,,,0,2,116.91,100,2
456,2016/12/27 09:33:41.570,9685533,179125,0,ET,Y,,,0,2,116.91,300,7
457,2016/12/27 09:33:41.570,9686845,179126,0,ET,Y,,,0,4,116.91,300,9
458,2016/12/27 09:33:41.570,0,179127,0,P,N,,,0,2,116.91,100,15
459,2016/12/27 09:33:41.574,0,179132,0,P,N,,,0,2,116.9,400,50
460,2016/12/27 09:33:41.577,0,179133,0,P,N,,,0,2,116.9,400,34
461,2016/12/27 09:33:41.617,9676809,179142,1,ET,Y,,,0,2,116.92,100,10
462,2016/12/27 09:33:41.617,9677485,179143,1,ET,Y,,,0,4,116.92,100,12
463,2016/12/27 09:33:41.622,9679829,179144,1,ET,Y,,,0,2,116.92,99,1
464,2016/12/27 09:33:42.672,0,179268,0,P,N,,,0,2,116.915,200,8
465,2016/12/27 09:33:42.676,9705457,179271,0,ET,Y,,,0,2,116.91,200,16
466,2016/12/27 09:33:46.039,9729257,179757,0,ET,Y,,,0,2,116.9,100,13
467,2016/12/27 09:33:46.429,0,179870,0,P,N,,,0,2,116.905,100,17
468,2016/12/27 09:33:46.429,9712205,179871,1,ET,Y,,,0,2,116.91,100,20
469,2016/12/27 09:33:48.392,9712205,180234,1,ET,Y,,,0,2,116.91,900,25
470,2016/12/27 09:33:48.393,9707337,180236,1,ET,Y,,,0,2,116.92,200,52
471,2016/12/27 09:33:50.841,9767449,180590,1,ET,Y,,,0,2,116.94,100,2
472,2016/12/27 09:33:56.765,9811717,181616,1,ET,Y,,,0,2,116.97,100,1
473,2016/12/27 09:33:59.906,9780301,181938,0,ET,Y,,,0,2,116.96,100,8
474,2016/12/27 09:33:59.914,9841277,181939,1,ET,Y,,,0,2,116.96,91,8
475,2016/12/27 09:34:03.769,9841373,182930,1,ET,Y,,,0,3,116.96,4,25
476,2016/12/27 09:34:03.769,9841373,182931,1,ET,Y,,,0,2,116.96,96,29
477,2016/12/27 09:34:03.769,9848525,182932,1,ET,Y,,,0,4,116.96,100,31
478,2016/12/27 09:34:04.161,9841225,183001,1,ET,Y,,,0,2,116.97,100,7
479,2016/12/27 09:34:06.030,2876229,183229,1,ET,Y,,,0,2,116.98,200,12
480,2016/12/27 09:34:06.030,3460677,183230,1,ET,Y,,,0,4,116.98,1660,14
481,2016/12/27 09:34:06.030,4533809,183231,1,ET,Y,,,0,6,116.98,4,16
482,2016/12/27 09:34:06.030,9802453,183232,1,ET,Y,,,0,8,116.98,300,18
483,2016/12/27 09:34:06.277,1959045,183270,1,ET,Y,,,0,2,116.99,500,6
484,2016/12/27 09:34:06.277,2044757,183271,1,ET,Y,,,0,4,116.99,300,8
485,2016/12/27 09:34:06.277,2044757,183272,1,ET,Y,,,0,2,116.99,200,10
486,2016/12/27 09:34:06.277,2307565,183273,1,ET,Y,,,0,4,116.99,400,12
487,2016/12/27 09:34:06.277,2447833,183274,1,ET,Y,,,0,6,116.99,200,14
488,2016/12/27 09:34:06.277,5082585,183275,1,ET,Y,,,0,8,116.99,100,16
489,2016/12/27 09:34:06.277,9802449,183276,1,ET,Y,,,0,10,116.99,100,18
490,2016/12/27 09:34:06.277,9884781,183277,1,ET,Y,,,0,12,116.99,75,20
491,2016/12/27 09:34:06.277,0,183278,0,P,N,,,0,2,116.99,500,21
492,2016/12/27 09:34:06.277,9917009,183279,1,ET,Y,,,0,2,116.99,100,29
493,2016/12/27 09:34:06.299,9917101,183288,1,ET,Y,,,0,2,116.99,100,9
494,2016/12/27 09:34:06.500,9917561,183325,1,ET,Y,,,0,2,116.99,100,2
495,2016/12/27 09:34:06.500,9917569,183326,1,ET,Y,,,0,4,116.99,100,4
496,2016/12/27 09:34:07.203,9926357,183461,0,ET,Y,,,0,2,116.99,100,1
497,2016/12/27 09:34:07.203,9918953,183462,0,ET,Y,,,0,4,116.98,100,3
498,2016/12/27 09:34:07.203,9918957,183463,0,ET,Y,,,0,6,116.98,100,5
499,2016/12/27 09:34:07.203,9924693,183464,0,ET,Y,,,0,8,116.98,100,7
500,2016/12/27 09:34:07.203,9926369,183465,0,ET,Y,,,0,10,116.98,100,9
501,2016/12/27 09:34:07.203,9909737,183466,0,ET,Y,,,0,12,116.97,100,11
502,2016/12/27 09:34:07.203,9914297,183467,0,ET,Y,,,0,14,116.97,100,13
503,2016/12/27 09:34:07.204,9926669,183468,0,ET,Y,,,0,2,116.98,100,22
504,2016/12/27 09:34:07.206,9926693,183469,0,ET,Y,,,0,2,116.98,100,6
505,2016/12/27 09:34:08.820,9933821,183740,1,ET,Y,,,0,2,116.98,100,5
506,2016/12/27 09:34:08.820,9933825,183741,1,ET,Y,,,0,4,116.98,100,7
507,2016/12/27 09:34:11.099,9926629,184116,1,ET,Y,,,0,2,116.99,100,2
508,2016/12/27 09:34:11.099,9926637,184117,1,ET,Y,,,0,4,116.99,200,4
509,2016/12/27 09:34:11.099,9926649,184118,1,ET,Y,,,0,6,116.99,100,6
510,2016/12/27 09:34:11.099,9940121,184119,1,ET,Y,,,0,8,116.99,100,8
511,2016/12/27 09:34:11.099,0,184120,0,P,N,,,0,2,116.99,907,10
512,2016/12/27 09:34:11.894,9964329,184250,0,ET,Y,,,0,2,116.99,104,2
513,2016/12/27 09:34:12.102,9968361,184318,1,ET,Y,,,0,2,116.98,100,34
514,2016/12/27 09:34:14.610,9972737,184662,1,ET,Y,,,0,2,116.99,100,1
515,2016/12/27 09:34:14.610,9976089,184663,1,ET,Y,,,0,4,116.99,100,3
516,2016/12/27 09:34:14.610,9987537,184664,1,ET,Y,,,0,6,116.99,200,5
517,2016/12/27 09:34:14.647,9991905,184671,1,ET,Y,,,0,2,116.99,100,5
518,2016/12/27 09:34:17.460,10006269,185012,0,ET,Y,,,0,2,116.99,300,1
519,2016/12/27 09:34:17.460,10006657,185013,0,ET,Y,,,0,4,116.99,200,3
520,2016/12/27 09:34:17.498,10010865,185015,1,ET,Y,,,0,2,116.99,200,2
521,2016/12/27 09:34:17.498,10010881,185016,1,ET,Y,,,0,4,116.99,100,4
522,2016/12/27 09:34:17.502,10011057,185017,1,ET,Y,,,0,2,116.99,100,3
523,2016/12/27 09:34:20.338,140129,185597,1,ET,Y,,,0,2,117,16,29
524,2016/12/27 09:34:20.338,141489,185598,1,ET,Y,,,0,4,117,300,31
525,2016/12/27 09:34:20.338,141801,185599,1,ET,Y,,,0,6,117,808,33
526,2016/12/27 09:34:20.338,142641,185600,1,ET,Y,,,0,8,117,100,35
527,2016/12/27 09:34:20.338,142725,185601,1,ET,Y,,,0,10,117,150,37
528,2016/12/27 09:34:20.338,143201,185602,1,ET,Y,,,0,12,117,64,39
529,2016/12/27 09:34:20.338,143201,185603,1,ET,Y,,,0,2,117,936,57
530,2016/12/27 09:34:20.338,144381,185604,1,ET,Y,,,0,4,117,500,59
531,2016/12/27 09:34:20.338,144469,185605,1,ET,Y,,,0,6,117,106,61
532,2016/12/27 09:34:20.338,144525,185606,1,ET,Y,,,0,8,117,10,63
533,2016/12/27 09:34:20.338,144841,185607,1,ET,Y,,,0,10,117,362,65
534,2016/12/27 09:34:20.338,145185,185608,1,ET,Y,,,0,12,117,14,67
535,2016/12/27 09:34:20.338,145441,185609,1,ET,Y,,,0,14,117,69,69
536,2016/12/27 09:34:20.338,146225,185610,1,ET,Y,,,0,16,117,55,71
537,2016/12/27 09:34:20.338,146969,185611,1,ET,Y,,,0,18,117,212,73
538,2016/12/27 09:34:20.338,147101,185612,1,ET,Y,,,0,20,117,15,75
539,2016/12/27 09:34:20.338,147181,185613,1,ET,Y,,,0,22,117,50,77
540,2016/12/27 09:34:20.338,147429,185614,1,ET,Y,,,0,24,117,263,79
541,2016/12/27 09:34:20.338,147833,185615,1,ET,Y,,,0,26,117,97,81
542,2016/12/27 09:34:20.338,147833,185616,1,ET,Y,,,0,2,117,3,110
543,2016/12/27 09:34:20.338,147909,185617,1,ET,Y,,,0,4,117,291,112
544,2016/12/27 09:34:20.338,148105,185618,1,ET,Y,,,0,6,117,400,114
545,2016/12/27 09:34:20.338,148369,185619,1,ET,Y,,,0,8,117,14,116
546,2016/12/27 09:34:20.338,148381,185620,1,ET,Y,,,0,10,117,2,118
547,2016/12/27 09:34:20.338,216437,185621,1,ET,Y,,,0,12,117,40,120
548,2016/12/27 09:34:20.338,218061,185622,1,ET,Y,,,0,14,117,100,122
549,2016/12/27 09:34:20.338,381173,185623,1,ET,Y,,,0,16,117,56,124
550,2016/12/27 09:34:20.338,1623977,185624,1,ET,Y,,,0,18,117,30,126
551,2016/12/27 09:34:20.338,1624597,185625,1,ET,Y,,,0,20,117,2,128
552,2016/12/27 09:34:20.338,1625597,185626,1,ET,Y,,,0,22,117,62,130
553,2016/12/27 09:34:20.339,1625597,185627,1,ET,Y,,,0,2,117,23,12
554,2016/12/27 09:34:20.339,1682169,185628,1,ET,Y,,,0,4,117,50,14
555,2016/12/27 09:34:20.339,1959513,185629,1,ET,Y,,,0,6,117,827,16
556,2016/12/27 09:34:21.040,10048177,185812,0,ET,Y,,,0,2,116.99,200,7
557,2016/12/27 09:34:22.351,9973665,186219,0,ET,Y,,,0,2,116.98,143,4
558,2016/12/27 09:34:22.351,10051537,186220,0,ET,Y,,,0,4,116.98,100,6
559,2016/12/27 09:34:22.351,10055425,186221,0,ET,Y,,,0,6,116.98,200,8
560,2016/12/27 09:34:22.352,0,186222,0,P,N,,,0,2,116.98,100,35
561,2016/12/27 09:34:22.356,10061369,186224,1,ET,Y,,,0,2,116.98,300,1
562,2016/12/27 09:34:22.356,10061373,186225,1,ET,Y,,,0,4,116.98,100,3
563,2016/12/27 09:34:22.691,10061461,186279,0,ET,Y,,,0,2,116.98,200,11
564,2016/12/27 09:34:26.279,10079737,186861,0,ET,Y,,,0,2,116.98,200,131
565,2016/12/27 09:34:27.537,10079737,187069,0,ET,Y,,,0,2,116.98,150,1
566,2016/12/27 09:34:27.975,10079737,187117,0,ET,Y,,,0,2,116.98,50,79
567,2016/12/27 09:34:27.975,10100693,187118,0,ET,Y,,,0,4,116.98,50,81
568,2016/12/27 09:34:29.439,10100693,187336,0,ET,Y,,,0,2,116.98,100,1
569,2016/12/27 09:34:30.019,10057517,187459,1,ET,Y,,,0,2,116.99,200,46
570,2016/12/27 09:34:30.019,10058101,187460,1,ET,Y,,,0,4,116.99,200,48
571,2016/12/27 09:34:33.595,1959513,188029,1,ET,Y,,,0,2,117,1173,1
572,2016/12/27 09:34:33.595,1959813,188030,1,ET,Y,,,0,4,117,25,3
573,2016/12/27 09:34:33.595,1960873,188031,1,ET,Y,,,0,6,117,220,5
574,2016/12/27 09:34:33.595,2041613,188032,1,ET,Y,,,0,8,117,5,7
575,2016/12/27 09:34:33.595,2044649,188033,1,ET,Y,,,0,10,117,20,9
576,2016/12/27 09:34:33.595,2059357,188034,1,ET,Y,,,0,12,117,100,11
577,2016/12/27 09:34:33.595,2059529,188035,1,ET,Y,,,0,14,117,100,13
578,2016/12/27 09:34:33.595,2063281,188036,1,ET,Y,,,0,16,117,1057,15
579,2016/12/27 09:34:41.901,10128753,189399,0,ET,Y,,,0,2,116.99,300,16
580,2016/12/27 09:34:41.901,10168553,189400,0,ET,Y,,,0,4,116.99,100,18
581,2016/12/27 09:34:41.901,10174113,189401,0,ET,Y,,,0,6,116.99,74,20
582,2016/12/27 09:34:42.300,0,189450,0,P,N,,,0,2,116.98,32,17
583,2016/12/27 09:34:43.806,10208589,189584,1,ET,Y,,,0,2,116.98,900,3
584,2016/12/27 09:34:43.806,10209737,189585,1,ET,Y,,,0,4,116.98,100,5
585,2016/12/27 09:34:44.789,10214869,189807,0,CT,Y,,,0,2,116.98,100,2
586,2016/12/27 09:34:44.799,10209617,189808,0,ET,Y,,,0,2,116.97,100,2
587,2016/12/27 09:34:44.799,10214861,189809,0,ET,Y,,,0,4,116.97,100,4
588,2016/12/27 09:34:44.880,10220917,189816,0,ET,Y,,,0,2,116.97,100,3
589,2016/12/27 09:34:44.880,9931141,189817,0,ET,Y,,,0,4,116.96,100,5
590,2016/12/27 09:34:44.880,9971589,189818,0,ET,Y,,,0,6,116.96,100,7
591,2016/12/27 09:34:44.880,10061445,189819,0,ET,Y,,,0,8,116.96,100,9
592,2016/12/27 09:34:44.880,10207781,189820,0,ET,Y,,,0,10,116.96,40,11
593,2016/12/27 09:34:44.882,9893357,189821,0,ET,Y,,,0,2,116.95,100,20
594,2016/12/27 09:34:45.820,10222529,190029,0,ET,Y,,,0,2,116.95,100,1
595,2016/12/27 09:34:49.634,10237537,190464,0,ET,Y,,,0,2,116.96,200,17
596,2016/12/27 09:34:49.634,10237541,190465,0,ET,Y,,,0,4,116.96,100,19
597,2016/12/27 09:34:50.119,10247773,190556,0,ET,Y,,,0,2,116.96,50,1
598,2016/12/27 09:34:51.736,10259449,190770,1,ET,Y,,,0,2,116.97,100,5
